date,spx_close,hlth_close,cons_close,cond_close,enrs_close,finl_close,indu_close,inft_close,matr_close,rlst_close,tels_close,util_close,daily_new_cases,daily_new_deaths
2021-03-17,3974.12,1335.15,678.73,1352.819,388.23,570.31,820.2,2345.57,493.31,244.6,243.57,314.29,,
2021-03-18,3915.46,1332.61,675.52,1317.662,370.06,573.52,819.78,2278.82,490.66,242.8,238.8,313.18,,
2021-03-19,3913.1,1337.41,677.2,1328.159,370.11,566.65,813.8,2273.14,488.32,239.73,240.71,313.87,,
2021-03-22,3940.59,1349.52,685.05,1336.809,366.39,559.29,812.99,2317.03,488.52,242.4,242.55,313.52,,
2021-03-23,3910.52,1335.59,687.78,1327.233,361.4,551.41,798.66,2302.31,478.26,243.24,241.8,318.3,,
2021-03-24,3889.14,1334.81,684.7,1307.1,370.51,553.81,804.49,2274.52,481.58,241.95,237.79,318.32,,
2021-03-25,3909.52,1338.97,691.35,1314.785,371.44,562.53,817.07,2272.9,488.37,243.85,237,321.48,,
2021-03-26,3974.54,1365.45,703.6,1325.336,381.18,572.1,831.5,2330.55,500.55,249.87,236.19,322.73,,
2021-03-29,3971.09,1370.87,710.88,1320.005,376.37,566.8,831.57,2318.63,498.88,249.43,238.61,326.18,,
2021-03-30,3958.55,1358.45,702.81,1329.929,373.35,570.85,834.72,2296.68,497.17,248.21,238.32,323.17,,
2021-03-31,3972.89,1360.34,699.46,1340.915,369.89,565.72,831.98,2331.06,494.71,247,239.28,325.26,,
2021-04-01,4019.87,1357.4,697.77,1354.131,379.71,572.97,835.29,2380.03,499.3,250.9,244.2,325.2,,
2021-04-05,4077.91,1366.35,706.73,1384.996,370.57,577.22,845.87,2428.22,505.4,252.42,249.75,328.76,,
2021-04-06,4073.94,1361.46,709.08,1389.564,369.6,576.59,843.63,2418.98,506.58,252.87,249.92,330.49,,
2021-04-07,4079.95,1358.17,707.72,1388.641,371.23,578.95,839.89,2432,497.72,253.24,251.73,330.08,,
2021-04-08,4097.17,1359.72,708.25,1395.266,366.17,578.91,841.63,2466.55,498.5,251.81,251.53,329.73,,
2021-04-09,4128.8,1375.56,707.92,1411.448,364.35,583.88,849.97,2490.99,502.64,252.17,251.95,329.5,,
2021-04-12,4127.99,1376.24,711.11,1419.302,360.91,586.42,852.86,2478.92,504.22,253.55,250.43,329.73,,
2021-04-13,4141.59,1382.34,707.62,1434,361.26,581.01,849,2502.59,503.27,255.16,250.65,333.76,,
2021-04-14,4124.66,1380.68,707.05,1417.166,371.78,584.87,849.91,2473.92,506.52,253.39,248.49,335.1,,
2021-04-15,4170.42,1404.75,712.74,1429,368.5,584.25,853.19,2518.11,512.9,258.34,251.65,338.81,,
2021-04-16,4185.47,1415.24,717.35,1440.187,365.19,588.09,854.96,2517.31,518.94,258.78,251.93,341.56,,
2021-04-19,4163.26,1415.09,713.95,1423.774,364.98,586.42,851.5,2495.17,516.66,259.54,251.24,339.89,,
2021-04-20,4134.94,1421.13,718.05,1406.367,355.26,575.78,842.2,2474.25,511.82,262.45,249.95,344.36,,
2021-04-21,4173.42,1437.3,721.37,1424.564,360.5,583.77,853.63,2499.55,521.37,263.51,249.25,341.27,,
2021-04-22,4134.98,1431.16,715.25,1408.016,355.42,577.31,849.59,2470.15,512.26,262.52,247.6,338.91,,
2021-04-23,4180.17,1440.34,714.11,1422.496,358.74,587.97,858.65,2505.73,520.87,264.05,250.35,338.32,,
2021-04-26,4187.62,1435.26,705.85,1431.35,361.03,589.93,856.18,2519.85,523.48,264.58,251.01,336.47,,
2021-04-27,4186.72,1427.98,705.59,1429.92,365.57,595.27,863.63,2512.93,522.32,264.52,249.88,333.94,,
2021-04-28,4183.18,1423,705.87,1429.919,377.8,596.94,861.32,2488.74,523.43,263.62,252.91,333.44,,
2021-04-29,4211.47,1417.49,713.38,1431.564,381.98,607.79,867.31,2488.11,526.67,265.42,259.87,336.43,,
2021-04-30,4181.17,1412.92,713.69,1435.89,371.6,601.98,861.51,2452.63,521.05,267.06,257.55,339,,
2021-05-03,4192.66,1429.43,720.05,1426.396,382.43,605.19,870.4,2447.34,529,265.78,256.55,338.87,,
2021-05-04,4164.66,1429.98,716.19,1408.735,382.51,609.4,873.99,2401.03,534.51,264.16,254.16,337.69,,
2021-05-05,4167.59,1433.22,715.45,1403.426,395.24,615.12,875.14,2397.11,541.56,260.15,253.48,331.91,,
2021-05-06,4201.62,1434.29,724.93,1407.908,397.15,623.92,881.19,2421.4,546.51,261.54,256.27,334.37,,
2021-05-07,4232.6,1444.6,724.97,1419.107,404.65,627.29,890.44,2440.35,551.57,264.7,257.83,335.2,,
2021-05-10,4188.43,1446.02,730.55,1391.392,404.45,626.55,891.14,2378.5,549.32,265.62,252.91,338.6,,
2021-05-11,4152.1,1431.91,724.19,1378.571,394.09,616.09,878.28,2372.72,551.24,262.66,251.56,334.56,,
2021-05-12,4063.04,1417.53,714.63,1333.341,394.33,608.11,856.82,2304.75,537.24,256.44,246.46,326.69,,
2021-05-13,4112.5,1431,724.6,1342.55,389.01,619.5,873.08,2336.43,545.45,259.46,248.59,332.53,,
2021-05-14,4173.85,1436.47,727.74,1366.695,401.29,629.04,884.78,2386,551.92,262.08,252.8,333.82,,
2021-05-17,4163.29,1434.08,726.65,1366.27,410.53,629.87,882.29,2369.29,556.9,262.07,250.58,330.94,,
2021-05-18,4127.83,1434.77,724.73,1355.282,399.72,621.39,869.28,2349.97,550.84,262.51,247.5,330.93,,
2021-05-19,4115.68,1432.71,722.36,1345.154,389.63,617.45,864.22,2357.73,542.35,261.41,247.74,330.36,,
2021-05-20,4159.12,1447.62,728.49,1357.974,389.17,618.02,866,2401.75,542.62,264.92,251.89,333.07,,
2021-05-21,4155.86,1447.14,728.27,1349.993,389.91,623.58,869.73,2389.19,544.06,264.46,251.18,334.86,,
2021-05-24,4197.05,1447.97,730.53,1363.705,393.76,626.48,874.9,2431.21,548.61,267.25,255.81,334.18,,
2021-05-25,4188.13,1443.59,731.01,1368.168,385.73,620.46,872.36,2432.67,543.8,268.07,256.11,330.25,,
2021-05-26,4195.99,1435.48,729.72,1380.445,389.32,622.53,875.34,2432.35,544.1,268.68,257.61,330.25,,
2021-05-27,4200.88,1433.16,725.44,1383.222,389.54,629.92,887.3,2419.57,548.15,268.25,258.18,328.07,,
2021-05-28,4204.11,1437.44,725.46,1380.079,389.82,630.13,886.44,2426.93,547.32,269.98,257.37,329.58,,
2021-06-01,4202.04,1413.81,723.31,1377.6,405.14,634.27,890.2,2416.65,554.93,274.54,257.89,327.53,,
2021-06-02,4208.12,1410.72,726.54,1372.089,412.19,635.04,887.57,2431.7,549.71,278.4,257.21,329.17,,
2021-06-03,4192.85,1416.33,730.25,1355.34,413.47,636.58,885.39,2409.45,549.61,277.83,255.33,330.9,,
2021-06-04,4229.89,1420.85,732.67,1366.386,415.85,637.75,888.37,2455.64,550.61,278.18,258.81,330.4,,
2021-06-07,4226.52,1425.6,731.38,1365.691,414.25,633.74,882.26,2455.23,543.86,280.72,260.04,331.02,,
2021-06-08,4227.26,1420.48,725.16,1378.832,417.89,632.49,884.52,2455.77,544.71,282.16,259.45,328.02,,
2021-06-09,4219.55,1434.66,722.05,1372.461,415.56,625.81,875.44,2457.32,540.58,282.61,259.06,330.82,,
2021-06-10,4239.18,1458.85,726.74,1381.885,415.02,618.8,871.31,2475.69,537.55,285.29,260.92,333.06,,
2021-06-11,4247.44,1448.24,727.42,1388.586,413.47,622.55,872.96,2489.51,539.48,283.61,260.93,333.99,,
2021-06-14,4255.15,1449.39,726.46,1390.18,411.85,616.14,868.74,2515.43,532.59,284.81,262.87,334.37,,
2021-06-15,4246.59,1449.02,724.42,1383.588,420.34,617.55,872.8,2499.34,531.55,281.86,261.58,335.54,,
2021-06-16,4223.7,1443.45,715.46,1385.814,418.31,616.68,864.18,2486.32,525.35,279.37,259.57,330.53,,
2021-06-17,4221.86,1454.88,718.08,1394.172,403.71,598.57,850.79,2515.35,513.77,280.32,261.06,332.14,,
2021-06-18,4166.45,1437.17,706.19,1387.664,391.92,583.92,840.16,2491.85,505.45,276.12,258.06,323.41,,
2021-06-21,4224.79,1455.73,713.99,1395.045,408.73,597.63,858.47,2518.44,515.91,281.43,260.39,327.85,,
2021-06-22,4246.44,1458.77,715.24,1409.609,411.46,598.25,859.57,2540.85,517.68,280.18,262.36,325.63,,
2021-06-23,4241.84,1452.04,711.18,1418.423,412.55,599.89,857.22,2537.96,514.49,279.17,261.82,322.21,,
2021-06-24,4266.49,1459.44,713.52,1419.67,416.07,607.15,863.8,2554.32,515.89,277.92,263.93,321.89,,
2021-06-25,4280.7,1466.12,719.22,1424.041,418.03,614.75,865.68,2550.53,516.09,279.71,264.16,325.54,,
2021-06-28,4290.61,1468.58,719.45,1427.925,404.13,609.78,861.15,2578.82,515.97,279.93,266.34,327.53,,
2021-06-29,4291.8,1469.58,716.47,1431.18,402.1,607.77,859.06,2596.96,515.77,279.53,264.95,322.11,,
2021-06-30,4297.5,1468.94,721.62,1431.82,407.37,610.6,866.24,2594.48,517.02,277.41,264.35,321.58,,
2021-07-01,4319.94,1482.54,719.58,1438.005,414.36,615.32,871.58,2597.15,519.88,278.28,266.68,325.22,,
2021-07-02,4352.34,1495.32,721.8,1453.51,413.52,614.07,873.16,2633.26,520.31,279.72,269.14,325.48,,
2021-07-06,4343.54,1494.01,718.84,1464.345,400.28,604.53,865.05,2642.88,512.84,282.1,268.9,326.92,,
2021-07-07,4358.13,1503.2,722.83,1464.222,393.37,605.06,873.7,2655.92,518.05,283.58,268.62,328.83,,
2021-07-08,4320.82,1496.08,720.65,1462.898,391.55,593.17,861.24,2631.41,511.02,283.36,265.81,328.03,,
2021-07-09,4369.55,1501.46,724.85,1474.52,399.42,610.19,875.18,2656.39,521.27,287.11,267.97,328.55,,
2021-07-12,4384.63,1504.15,723.34,1483.202,398.98,616.06,876.1,2657.52,522.63,289.56,270.38,329.47,,
2021-07-13,4369.21,1502.55,723.07,1465.766,396.15,609.5,867.64,2669.19,517.69,285.75,270.09,326.96,,
2021-07-14,4374.3,1499.48,729.69,1463.265,384.51,606.49,867.32,2688.7,516.7,288.29,270.28,329.69,,
2021-07-15,4360.03,1495.65,732.75,1453.889,379.08,608.77,869.28,2666.05,516.91,288.68,268.83,333.63,,
2021-07-16,4327.16,1498.96,733.88,1435.67,368.6,600.62,861.83,2640.2,509.02,288.98,267.3,336.94,,
2021-07-19,4258.49,1482.87,731.65,1419.468,355.36,583.81,843.41,2603.45,497.94,284.4,262.89,331.59,,
2021-07-20,4323.06,1500.69,731.06,1443.899,360.26,597.93,866.5,2641.78,503.94,289.74,265.79,332.88,,
2021-07-21,4358.69,1503.77,730.05,1455.63,372.98,608.14,875.17,2667.76,509.44,288.72,267.74,329.23,,
2021-07-22,4367.48,1513.77,728.17,1464.1,368.77,601.84,872.15,2686.75,509.6,286.74,268.83,329.79,,
2021-07-23,4411.79,1531.58,737.09,1476.615,367.17,602.61,875.77,2713.4,513.07,289.26,275.96,334.01,,
2021-07-26,4422.3,1522.03,738.46,1487.957,376.34,605.89,875.64,2712.79,517.57,289.26,277.91,333.98,,
2021-07-27,4401.46,1528.7,740.06,1470.718,372.54,606.18,870.98,2685.52,518.29,291.62,274.97,339.73,,
2021-07-28,4400.64,1534.57,733.65,1467.373,376.15,604.91,868.43,2682.96,519.61,289.79,277.04,337.4,,
2021-07-29,4419.15,1537.42,737.85,1479.771,379.67,611.36,875.11,2695.8,525.23,289.11,274.51,338.06,,
2021-07-30,4395.26,1538.58,738.72,1438.706,372.99,606.9,873.59,2693.55,527.35,290.04,273.3,335.12,,
2021-08-02,4387.16,1541.2,736.57,1442.733,370.33,606.39,867.26,2683.64,521.16,290.06,272.78,337.62,,
2021-08-03,4423.15,1562.97,740.21,1453.855,377.11,613.24,879.2,2702.04,526.43,291.35,272.27,339.68,,
2021-08-04,4402.66,1556.43,730.88,1441.603,366.06,608.59,867.18,2707.3,521.24,290.34,272.91,339.22,,
2021-08-05,4429.1,1550.57,735.04,1454.774,370.75,616.13,871.48,2721.95,520.53,292.74,275.39,343.05,,
2021-08-06,4436.52,1548.95,734.67,1444.085,374.19,628.53,875.1,2718.65,528.18,292.06,275.34,342.76,,
2021-08-09,4432.35,1554.79,737,1442.149,368.66,630.43,871.6,2709.19,527.54,290.84,275.44,342.36,,
2021-08-10,4436.75,1551.06,742.19,1445.761,375,636.79,880.42,2689.5,535.35,287.67,275.68,342.69,,
2021-08-11,4447.7,1536.02,744.49,1447.528,377.82,644.21,891.88,2690.18,542.96,289.1,275.75,345.84,,
2021-08-12,4460.83,1547.82,743.87,1448.942,375.97,645.03,889.83,2705.92,541.94,290.11,276.72,345.84,,
2021-08-13,4468,1557.13,749.91,1444.701,371.14,640.34,887.01,2720.61,542.35,292.08,277.4,347.79,,
2021-08-16,4479.71,1574.69,754.67,1439.244,364.35,639.24,890.05,2732.56,539.69,292.43,278.08,350.05,,
2021-08-17,4448.08,1592.32,755,1406.035,361,633.85,880.61,2708.75,533.18,292.84,275.32,350.09,,
2021-08-18,4400.27,1569.02,745.38,1408.079,352.34,626.5,870.92,2671.14,527.14,289.67,273.35,348.45,,
2021-08-19,4405.8,1576.66,751.74,1399.309,342.99,621.73,864.22,2697.52,522.22,292.35,273.7,349.79,,
2021-08-20,4441.67,1584.73,753.12,1412.338,343.95,625.58,866.26,2732.56,525.54,293.68,276.32,354.06,,
2021-08-23,4479.53,1584.42,750.45,1431.479,356.92,630.48,873.27,2767.4,529.99,292.49,279.83,349.4,,
2021-08-24,4486.23,1578.96,744.78,1442.393,362.68,634.7,877.91,2763.92,533.53,290.38,280.99,347.2,,
2021-08-25,4496.19,1574.93,744.05,1446.913,365.28,642.38,883.2,2762.41,535.77,289.87,281.63,347.9,,
2021-08-26,4470,1568.63,740.33,1436.335,359.77,638.94,879.4,2745.17,532.11,290.15,279.58,346.69,,
2021-08-27,4509.37,1566.06,742.89,1449.28,369.21,647.31,885.51,2771.73,539.17,292.67,284.06,346.58,,
2021-08-30,4528.79,1575.6,746.86,1462.607,364.92,637.82,884.13,2801.93,538.21,296.05,286.17,347.19,,
2021-08-31,4522.68,1573.61,748.14,1468.09,362.26,637.26,881.64,2786.1,536.52,,286.95,346.86,,
2021-09-01,4524.09,1573.95,751.91,1467.665,356.8,633.34,878.46,2786.8,535.04,302.91,288.46,351.38,,
2021-09-02,4536.95,1590.92,754.64,1466.604,365.82,635.14,887.38,2785.42,538.23,304.23,286.45,354.23,,
2021-09-03,4535.43,1592.61,754.28,1466.709,363.88,631.43,881.86,2796.12,534.5,304.36,286.77,351.39,,
2021-09-07,4520.03,1583.58,746.11,1472.041,361.8,627.85,866.25,2796.87,531.03,300.91,288.06,346.57,,
2021-09-08,4514.07,1582.35,751.89,1474.341,357.11,625.74,867.78,2785.51,525.59,302.58,286.82,352.77,,
2021-09-09,4493.28,1563.83,747.33,1470.268,357.55,627.29,863.66,2773.73,525.94,296.17,285.88,350.71,,
2021-09-10,4458.58,1549.18,744.81,1461.865,357.39,623.22,859.64,2746.4,525.68,292.52,283.32,345.86,,
2021-09-13,4468.73,1539.73,746.07,1463.925,367.9,630.3,861.94,2747.36,525.6,293.93,284.47,345.22,,
2021-09-14,4443.05,1537.91,741.57,1459.127,362.21,621.41,851.33,2743.59,519.46,292.93,281.96,343.82,,
2021-09-15,4480.7,1548.43,744.55,1468.74,376.02,627.2,860.85,2767.95,525.15,294.13,284,343.31,,
2021-09-16,4473.75,1544.6,742.06,1475.27,372.04,625.7,855.16,2769.71,519.41,294.59,283.41,340.51,,
2021-09-17,4432.99,1545.73,738.16,1469.69,369.23,622.64,846.2,2727.69,508.73,291.8,279.82,335.11,,
2021-09-20,4357.73,1530.65,730.41,1434.897,358,608.81,836.47,2676.94,498.86,289.97,274.63,334.42,,
2021-09-21,4354.19,1532.87,729.61,1436.094,359.34,607.93,830.6,2677.79,497.98,289.83,273.71,333.62,,
2021-09-22,4395.64,1534.22,731.5,1454.972,370.71,617.55,838.6,2715.18,502.98,292.48,273.68,333.26,,
2021-09-23,4448.98,1546.09,734.33,1469.766,383.35,632.96,851.56,2751.76,509.99,290.91,275.91,331.59,,
2021-09-24,4455.48,1539.56,735.86,1474.285,386.57,636.42,852.92,2753.59,509.22,287.4,277.81,331.08,,
2021-09-27,4443.11,1517.58,731.89,1479.961,399.83,644.76,853.83,2725.85,513.2,282.49,277.51,327.09,,
2021-09-28,4352.63,1491.77,721.74,1450.275,401.67,634.55,844.03,2644.49,506.63,,269.75,323.09,,
2021-09-29,4359.46,1503.25,728.04,1450.93,401.66,634.9,844.69,2641.79,504.66,282.61,269.18,327.29,,
2021-09-30,4307.54,1483.99,714.58,1429.686,395.88,624.6,826.83,2623.83,496.64,278.09,268.04,324.58,,
2021-10-01,4357.04,1485,716.41,1438.512,408.94,634.54,838.5,2661.54,504.57,280.99,272.81,324.46,125003,2075
2021-10-04,4300.46,1462.89,713.86,1423.171,415.6,629.86,834.04,2598.62,502.29,281.25,267.05,328.95,75180,995
2021-10-05,4345.72,1471.37,717.3,1430.49,418,641.04,843.21,2636.51,507,278.83,271.3,328.33,105322,2123
2021-10-06,4363.55,1469.07,724.49,1436.469,413.6,642.04,847.05,2654.6,505.66,281.57,272.55,333.36,110138,2387
2021-10-07,4399.76,1487.16,727.54,1458.03,416.45,645.8,853.55,2678.88,512.47,282,273.41,331.58,112665,2096
2021-10-08,4391.34,1480.1,726.43,1451.368,429.46,648.89,853.35,2668.53,509.59,278.84,272.45,329.15,109261,2155
2021-10-11,4361.19,1468.99,726.17,1444.377,427.71,642.33,846.88,2654.41,509.73,279.32,268.5,324.72,62690,822
2021-10-12,4350.65,1462.03,726.44,1454.243,427.6,640.35,844.1,2640.88,510.46,283.05,265.69,326.88,92969,1800
2021-10-13,4363.8,1463.28,727.91,1462.477,427.19,636.25,845.64,2655.83,514.3,284.6,267,330.6,101105,2106
2021-10-14,4438.26,1484.19,736.16,1476.891,432.43,647.11,861.61,2716.44,526.79,288.57,271.59,334.57,98590,1997
2021-10-15,4471.37,1491.56,734.91,1502.873,434.44,656.87,869.92,2737.93,528.15,288.65,271.29,333.81,95540,1883
2021-10-18,4486.46,1480.83,731.43,1520.898,434.89,656.92,870.72,2761.19,527.92,289.29,273.22,330.59,59333,1013
2021-10-19,4519.63,1500.23,731.84,1516.531,439.87,663.42,875.68,2788.02,530.52,290.44,275.41,334.76,80811,1776
2021-10-20,4536.19,1521.99,736.3,1514.23,443.53,668.71,881.16,2780.01,534.85,294.94,274.93,339.98,83275,2113
2021-10-21,4549.78,1528.68,735.12,1535.198,435.5,666.34,883.1,2791.32,533.61,296,275.92,340.05,87561,1776
2021-10-22,4544.9,1534.41,740.73,1525.029,439.56,675.17,885.75,2782.04,532.71,297.94,269.62,341.64,85041,1752
2021-10-25,4566.48,1535.83,740.87,1557.28,445.91,674.12,887.72,2791.25,537.48,298.87,270.71,340.16,55012,766
2021-10-26,4574.79,1544,743.04,1560.964,448.94,675.21,882.77,2800.29,539.44,300.25,269.41,342.08,80391,1678
2021-10-27,4551.68,1531.46,739.17,1564.728,436.1,663.78,872.06,2795.01,531.7,298.07,271.98,339.8,81051,1897
2021-10-28,4596.42,1544.66,742,1586.113,439.12,672,883.29,2824.63,537.11,302.44,272.86,342,86713,1548
2021-10-29,4605.38,1559.32,741.09,1585.719,436.19,669.09,883.3,2836.88,534.41,298.83,275.13,339.84,84598,1722
2021-11-01,4613.67,1557.2,741.67,1608.799,443.11,669.66,886,2834.68,535.62,299.43,273.31,341.18,53356,767
2021-11-02,4630.65,1566.99,746.8,1598.807,438.65,670.79,888.68,2857.8,541.51,302.23,274.18,341.35,76947,1452
2021-11-03,4660.57,1576.9,753.46,1628.223,434.99,673.43,886.98,2874.92,547.49,304.05,275.92,340.25,79141,1613
2021-11-04,4680.06,1564.98,755.03,1652.453,435.83,664.4,890.69,2919.07,546.9,300.58,276.98,338.3,90427,1426
2021-11-05,4697.53,1548.87,759.16,1664.886,442,664.86,899.52,2931.66,551.47,301.26,279.05,341.3,87411,1455
2021-11-08,4701.7,1557.1,752.05,1641.883,445.91,668.31,903.05,2948.56,558.26,301.21,278.6,336.35,59135,738
2021-11-09,4685.25,1551.27,755.07,1619.712,447.67,664.66,905.34,2935.91,560.63,302.29,277.87,337.81,84155,1588
2021-11-10,4646.71,1555.36,757.21,1608.694,434.38,663.33,899.64,2886.7,556.63,300.81,274.39,340.19,95569,1708
2021-11-11,4649.27,1551.77,757.27,1604.618,435.73,665.39,895.88,2901.95,561.36,300.95,273.1,338.15,96875,1176
2021-11-12,4682.85,1558.37,757.39,1611.823,434.6,666.61,903.16,2936.35,565.33,301.14,277.7,337.52,97213,1095
2021-11-15,4682.8,1548.4,761.05,1611.388,438.21,666.75,904.56,2932.98,562.75,302.58,278.22,341.93,72134,602
2021-11-16,4700.9,1554.34,756.5,1633.554,438.62,665.64,904.51,2964.47,560.94,300.62,276.81,340.02,100520,1503
2021-11-17,4688.67,1556.87,755.04,1643.138,430.97,658.25,899.42,2952.82,557.38,302.56,276.31,340.48,107575,1577
2021-11-18,4704.54,1557.78,752.34,1667.617,428.66,655.11,897.01,2982.98,554.93,302.65,275.72,338.66,113681,1399
2021-11-19,4697.96,1547.73,750.13,1673.266,411.91,647.83,892.29,3005.82,554.03,300.97,274.93,340.62,114542,1396
2021-11-22,4682.94,1540.5,755.94,1664.422,419.38,657.08,894.8,2971.41,554.88,299.46,271.53,342.65,75786,622
2021-11-23,4690.7,1541.86,761.2,1653.962,432.14,667.25,896.34,2965.28,555.37,302.74,270.45,343.05,108452,1534
2021-11-24,4701.46,1541.25,759.03,1656.615,436.37,665.73,895.2,2986.29,551.25,306.61,271.02,342.83,106437,1748
2021-11-26,4594.62,1534.35,748.44,1612.87,418.59,643.93,870.76,2908.63,541.52,298.36,265.98,337.32,70599,639
2021-11-29,4655.27,1540.15,752.33,1639.09,421.07,645.94,872.81,2985.41,544.19,302.34,268.96,342.6,77955,608
2021-11-30,4567,1510.46,731.76,1615.832,410.7,630.37,850.54,2956.85,530.68,295.94,260.9,332.59,123509,1698
2021-12-01,4513.04,1507.59,728.73,1585.73,406.67,623.42,838.37,2919.73,524.88,291.97,255.73,333.13,134286,1827
2021-12-02,4577.1,1513.59,734.58,1604.236,418.41,641.08,862.59,2944.32,535.25,299.76,259.86,337.18,149188,1627
2021-12-03,4538.43,1517.43,744.85,1574.737,415.28,631.2,862.21,2895.73,534.01,298.54,258.65,340.61,148729,1424
2021-12-06,4591.67,1525.25,756.77,1592.343,421.64,640.08,876.33,2923.9,541.9,302.66,262.45,345.83,95493,835
2021-12-07,4686.75,1544.33,758.5,1629.913,431.24,651.61,885.38,3026.4,550.09,307.95,265.87,348.43,127327,2050
2021-12-08,4701.21,1555.8,755.69,1634.45,431.28,648.64,887.79,3039.92,552.3,309.39,267.86,348.03,131949,1562
2021-12-09,4667.45,1559.61,756.13,1606.721,427.37,646.94,885.06,3006.64,549.25,305.17,265.8,347.33,136292,1491
2021-12-10,4712.02,1565.37,771.24,1614.444,430.61,647.84,888.5,3068.89,552.89,306.72,266.26,349.3,142141,1680
2021-12-13,4668.97,1579.84,780.52,1574.998,418.67,640.4,879.25,3019.14,549.16,310.76,264.32,353.54,99446,710
2021-12-14,4634.09,1572.25,780.03,1565.8,417.09,644.4,870.72,2969.58,548.54,306.8,262.95,351.31,125784,1890
2021-12-15,4709.85,1605.36,789.26,1588.047,415.33,646.42,878.47,3051.33,550.08,311.33,266.27,357.21,142293,1927
2021-12-16,4668.67,1614.64,793.61,1552.636,418.06,654.23,878.92,2963.95,555.81,312.59,264.73,358.96,159952,1416
2021-12-17,4620.64,1603.75,780.14,1545.062,408.68,639.39,863.98,2944.89,548.5,311.65,262.92,353.51,170850,1716
2021-12-20,4568.02,1593.56,780.44,1519.533,403.9,627.21,849.69,2908.72,538.5,309.42,261.28,353.67,155384,810
2021-12-21,4649.23,1600.27,779.59,1557.447,415.57,639.84,866.35,2984.39,545.54,311.38,265.69,353.08,196335,2110
2021-12-22,4696.56,1618.99,783.67,1584.4,417.96,642.97,869.19,3024.05,549.75,314.34,267.76,354.49,239373,1849
2021-12-23,4725.79,1625.57,785.12,1604.096,418.37,646.5,879.3,3041.12,555.32,313.2,269.61,354.37,292829,1482
2021-12-27,4791.19,1642.59,793.22,1617.447,427.74,652.71,888.53,3107.46,563.5,319.6,272.06,356.13,253843,920
2021-12-28,4786.35,1637.97,798.18,1619.336,427.25,653.01,893.07,3089.1,566.63,320.97,271.28,359.45,342971,2060
2021-12-29,4793.06,1647.76,801.54,1621.56,424.55,652.58,894.53,3091.36,569.06,323.03,270.45,361.29,483137,1991
2021-12-30,4778.73,1650.43,798.96,1615.42,421.68,650.89,891.03,3070.42,566.98,324.18,270.76,362.53,599380,1672
2021-12-31,4766.18,1643.92,804.6,1610.756,422.74,650.04,894.96,3055.45,569.63,324.75,267.48,363.71,619997,1009
,,1534.35,,,,,,,,,,,,
